date,Country,mean
2020-08-27,Peru,0.7627959953081271
2020-08-28,Peru,0.7589786925724559
2020-08-29,Peru,0.7544052108367193
2020-08-30,Peru,0.7495768746346864
2020-08-31,Peru,0.7451029060090588
2020-09-01,Peru,0.7416404408755582
2020-09-02,Peru,0.73982900212049
2020-09-03,Peru,0.7402257434966453
2020-09-04,Peru,0.7432457978622079
2020-09-05,Peru,0.7491105279927732
2020-09-06,Peru,0.7578060557830667
2020-09-07,Peru,0.7690552301966408
2020-09-08,Peru,0.7823076303788181
2020-09-09,Peru,0.7967531315947545
2020-09-10,Peru,0.8113636937289493
2020-09-11,Peru,0.8249647126916665
2020-09-12,Peru,0.8363320276948615
2020-09-13,Peru,0.8443050097119386
2020-09-14,Peru,0.8479017862599658
2020-09-15,Peru,0.8464208007111423
2020-09-16,Peru,0.8395140750099866
2020-09-17,Peru,0.8272216764392211
2020-09-18,Peru,0.809963328083534
2020-09-19,Peru,0.7884904779128791
2020-09-20,Peru,0.7638085825798092
2020-09-21,Peru,0.7370832534483778
2020-09-22,Peru,0.7095446545135039
2020-09-23,Peru,0.68240264896374625
2020-09-24,Peru,0.656781721320259
2020-09-25,Peru,0.6336806301495734
2020-09-26,Peru,0.6139577511535579
2020-09-27,Peru,0.5983396425254208
2020-09-28,Peru,0.587447885187106
2020-09-29,Peru,0.5818379194445072
2020-09-30,Peru,0.5820433467922509
2020-10-01,Peru,0.5886196670619376
2020-10-02,Peru,0.6021821964347697
2020-10-03,Peru,0.6234334491589456
2020-10-04,Peru,0.6531751561731467
2020-10-05,Peru,0.6922991605897505
2020-10-06,Peru,0.7417498312832012
2020-10-07,Peru,0.8024489420337891
2020-10-08,Peru,0.8751732158520837
2020-10-09,Peru,0.9603764505957589
2020-10-10,Peru,1.0579542241168307
2020-10-11,Peru,1.1669616309920539
2020-10-12,Peru,1.2853146538362645
2020-10-13,Peru,1.4095323944510754
2020-10-14,Peru,1.5346038523864236
2020-10-15,Peru,1.6540756404711767
2020-10-16,Peru,1.7604391040934864
2020-10-17,Peru,1.8458370191294615
2020-10-18,Peru,1.9030201505641082
2020-10-19,Peru,1.9263918505947208
2020-10-20,Peru,1.9129223471615866
2020-10-21,Peru,1.8627199268204155
2020-10-22,Peru,1.779115585860595
2020-10-23,Peru,1.668228981866331
2020-10-24,Peru,1.5381033359363345
2020-10-25,Peru,1.3975933589936547
2020-10-26,Peru,1.2552392050444017
2020-10-27,Peru,1.1183475608327356
2020-10-28,Peru,0.992430542027443
2020-10-29,Peru,0.88104653475287
2020-10-30,Peru,0.7859824503271235
2020-10-31,Peru,0.7076503871106079
2020-11-01,Peru,0.6455591477513677
2020-11-02,Peru,0.5987519507393019
2020-11-03,Peru,0.5661505976795523
2020-11-04,Peru,0.5467900294748473
2020-11-05,Peru,0.539954282503353
2020-11-06,Peru,0.5452353667047005
2020-11-07,Peru,0.5625361335399748
2020-11-08,Peru,0.592032722959812
2020-11-09,Peru,0.6341055497036375
2020-11-10,Peru,0.6892417764441389
2020-11-11,Peru,0.7579075553818013
2020-11-12,Peru,0.840385896436908
2020-11-13,Peru,0.9365775670593385
2020-11-14,Peru,1.045770155156335
2020-11-15,Peru,1.166395426192681
2020-11-16,Peru,1.2958150522707899
2020-11-17,Peru,1.4301926483018301
2020-11-18,Peru,1.5645158438566784
2020-11-19,Peru,1.692817883695737
2020-11-20,Peru,1.8086130662468392
2020-11-21,Peru,1.905511652470892
2020-11-22,Peru,1.977930643551795
2020-11-23,Peru,2.0217811624815547
2020-11-24,Peru,2.0350029127962728
2020-11-25,Peru,2.0178377259413884
2020-11-26,Peru,1.972785144138783
2020-11-27,Peru,1.9042505689817197
2020-11-28,Peru,1.8179610147639107
2020-11-29,Peru,1.7202661486753725
2020-11-30,Peru,1.6174528512012538
2020-12-01,Peru,1.5151810720101493
2020-12-02,Peru,1.4181071748568548
2020-12-03,Peru,1.329712096697903
2020-12-04,Peru,1.2523087859821922
2020-12-05,Peru,1.1871759862022446
2020-12-06,Peru,1.1347570392730202
2020-12-07,Peru,1.094870374246547
2020-12-08,Peru,1.0668959289735749
2020-12-09,Peru,1.0499213054828644
2020-12-10,Peru,1.0428473230124151
2020-12-11,Peru,1.0444621633078597
2020-12-12,Peru,1.053496429408177
2020-12-13,Peru,1.0686696469230195
2020-12-14,Peru,1.0887342058020633
2020-12-15,Peru,1.1125177527047974
2020-12-16,Peru,1.1389614508545018
2020-12-17,Peru,1.1671502587868918
2020-12-18,Peru,1.1963323020181285
2020-12-19,Peru,1.2259266594247025
2020-12-20,Peru,1.2555214570224018
2020-12-21,Peru,1.2848662972440275
2020-12-22,Peru,1.3138642740379538
2020-12-23,Peru,1.3425688215626475
2020-12-24,Peru,1.3711892391638754
2020-12-25,Peru,1.4001060200236732
2020-12-26,Peru,1.4248927291926863
2020-12-27,Peru,1.4456316933185853
2020-12-28,Peru,1.4623799232407209
2020-12-29,Peru,1.4751472671468344
2020-12-30,Peru,1.4838710283008913
2020-12-31,Peru,1.4883855142735087
2021-01-01,Peru,1.4883855142735087
2021-01-02,Peru,NA
2021-01-03,Peru,NA
2021-01-04,Peru,NA
