date,Country,mean
2020-11-26,Brazil,1.3897420202966593
2020-11-27,Brazil,1.2471264281447654
2020-11-28,Brazil,1.105455573354712
2020-11-29,Brazil,0.9761939268255694
2020-11-30,Brazil,0.8673989542657657
2020-12-01,Brazil,0.7835421195334139
2020-12-02,Brazil,0.7262209498106509
2020-12-03,Brazil,0.6952395481664249
2020-12-04,Brazil,0.6895398154674582
2020-12-05,Brazil,0.7076685338502331
2020-12-06,Brazil,0.7477037526565179
2020-12-07,Brazil,0.8067648855722955
2020-12-08,Brazil,0.8803964752108188
2020-12-09,Brazil,0.9622201503920562
2020-12-10,Brazil,1.0442005283691065
2020-12-11,Brazil,1.1176129026819088
2020-12-12,Brazil,1.1744536177704579
2020-12-13,Brazil,1.2088409562726632
2020-12-14,Brazil,1.218025829299774
2020-12-15,Brazil,1.202823389939271
2020-12-16,Brazil,1.1673994041457727
2020-12-17,Brazil,1.1184106194456878
2020-12-18,Brazil,1.0636447392334891
2020-12-19,Brazil,1.0105255473488868
2020-12-20,Brazil,0.9649391186325192
2020-12-21,Brazil,0.9306608799414379
2020-12-22,Brazil,0.9093450503585484
2020-12-23,Brazil,0.9008237445189096
2020-12-24,Brazil,0.903466058814533
2020-12-25,Brazil,0.9144921976382688
2020-12-26,Brazil,0.9283610819237426
2020-12-27,Brazil,0.9429342780859548
2020-12-28,Brazil,0.9563317703508712
2020-12-29,Brazil,0.9670648255128222
2020-12-30,Brazil,0.9741898457192618
2020-12-31,Brazil,0.9774670296217927
2021-01-01,Brazil,0.9774670296217927
2021-01-02,Brazil,NA
2021-01-03,Brazil,NA
2021-01-04,Brazil,NA
