date,Country,mean
2020-08-19,Mexico,0.856622664825846
2020-08-20,Mexico,0.8500888055633988
2020-08-21,Mexico,0.8469301020271799
2020-08-22,Mexico,0.8475923891357583
2020-08-23,Mexico,0.8523895317169365
2020-08-24,Mexico,0.8614708016561902
2020-08-25,Mexico,0.8747839491811842
2020-08-26,Mexico,0.8920385723478802
2020-08-27,Mexico,0.9126776609569986
2020-08-28,Mexico,0.9358674012337566
2020-08-29,Mexico,0.9605153407374456
2020-08-30,Mexico,0.985324084614725
2020-08-31,Mexico,1.0088818983444878
2020-09-01,Mexico,1.0297839763101089
2020-09-02,Mexico,1.0467704828173807
2020-09-03,Mexico,1.0588617980045243
2020-09-04,Mexico,1.0654694162053313
2020-09-05,Mexico,1.0664635856982836
2020-09-06,Mexico,1.0621858262935429
2020-09-07,Mexico,1.053404386875444
2020-09-08,Mexico,1.0412210018180068
2020-09-09,Mexico,1.0269453183455526
2020-09-10,Mexico,1.0119572510447739
2020-09-11,Mexico,0.9975768139866329
2020-09-12,Mexico,0.9849565738194884
2020-09-13,Mexico,0.9750054975825686
2020-09-14,Mexico,0.9683465540995855
2020-09-15,Mexico,0.9653054521929565
2020-09-16,Mexico,0.9659250282385307
2020-09-17,Mexico,0.969998836529367
2020-09-18,Mexico,0.9771177163682836
2020-09-19,Mexico,0.986723745551437
2020-09-20,Mexico,0.9981666350471968
2020-09-21,Mexico,1.0107582757038072
2020-09-22,Mexico,1.0238219762921976
2020-09-23,Mexico,1.0367339805754583
2020-09-24,Mexico,1.04895597669127
2020-09-25,Mexico,1.0600582883372742
2020-09-26,Mexico,1.0697340840482406
2020-09-27,Mexico,1.0778051980334158
2020-09-28,Mexico,1.0842201224195087
2020-09-29,Mexico,1.0890446592234644
2020-09-30,Mexico,1.0924459044250754
2020-10-01,Mexico,1.0946708084580359
2020-10-02,Mexico,1.0960213430149766
2020-10-03,Mexico,1.0968288544167082
2020-10-04,Mexico,1.0974299818310367
2020-10-05,Mexico,1.0981452885799254
2020-10-06,Mexico,1.0992597666080932
2020-10-07,Mexico,1.1010025397273895
2020-10-08,Mexico,1.1035226403842333
2020-10-09,Mexico,1.106859523224283
2020-10-10,Mexico,1.110910835378153
2020-10-11,Mexico,1.1154045377750788
2020-10-12,Mexico,1.11988572908254
2020-10-13,Mexico,1.1237286529851709
2020-10-14,Mexico,1.1261806596719153
2020-10-15,Mexico,1.1264381114831445
2020-10-16,Mexico,1.123746273587731
2020-10-17,Mexico,1.1175083601791378
2020-10-18,Mexico,1.1073850362457445
2020-10-19,Mexico,1.0933660658391653
2020-10-20,Mexico,1.0758007319324931
2020-10-21,Mexico,1.0553820011707298
2020-10-22,Mexico,1.0330886593492736
2020-10-23,Mexico,1.0100969228044836
2020-10-24,Mexico,0.9876765315296758
2020-10-25,Mexico,0.9670859776750621
2020-10-26,Mexico,0.94947844297124
2020-10-27,Mexico,0.9358256162717009
2020-10-28,Mexico,0.9268620920081663
2020-10-29,Mexico,0.9230496027490354
2020-10-30,Mexico,0.9245586991304967
2020-10-31,Mexico,0.9312657763343163
2020-11-01,Mexico,0.9427648438763451
2020-11-02,Mexico,0.9583948904305563
2020-11-03,Mexico,0.977283910364454
2020-11-04,Mexico,0.9984090870796521
2020-11-05,Mexico,1.0206696899512335
2020-11-06,Mexico,1.0429661368461502
2020-11-07,Mexico,1.0642767101072659
2020-11-08,Mexico,1.0837232904237344
2020-11-09,Mexico,1.1006190919953527
2020-11-10,Mexico,1.1144942223332701
2020-11-11,Mexico,1.1250983973964754
2020-11-12,Mexico,1.132383723758375
2020-11-13,Mexico,1.1364733230094515
2020-11-14,Mexico,1.1376229194019192
2020-11-15,Mexico,1.136182039023679
2020-11-16,Mexico,1.1325596500762438
2020-11-17,Mexico,1.1271968365952432
2020-11-18,Mexico,1.1205472007877002
2020-11-19,Mexico,1.1130643625317844
2020-11-20,Mexico,1.1051950144081848
2020-11-21,Mexico,1.0973753476157708
2020-11-22,Mexico,1.0900283579664494
2020-11-23,Mexico,1.0835597336528486
2020-11-24,Mexico,1.0783507146796805
2020-11-25,Mexico,1.0747472592340788
2020-11-26,Mexico,1.0730457567611484
2020-11-27,Mexico,1.0734762390179908
2020-11-28,Mexico,1.076184592541452
2020-11-29,Mexico,1.0812157773609432
2020-11-30,Mexico,1.088500543592248
2020-12-01,Mexico,1.0978484647997568
2020-12-02,Mexico,1.108949948948315
2020-12-03,Mexico,1.1213889248797588
2020-12-04,Mexico,1.134666128527687
2020-12-05,Mexico,1.1482307967504064
2020-12-06,Mexico,1.1615168669674527
2020-12-07,Mexico,1.1739790874992913
2020-12-08,Mexico,1.185124928927427
2020-12-09,Mexico,1.1945395565677148
2020-12-10,Mexico,1.2019028270239178
2020-12-11,Mexico,1.2069987397547715
2020-12-12,Mexico,1.2097186180986392
2020-12-13,Mexico,1.2100594139729393
2020-12-14,Mexico,1.208118105905978
2020-12-15,Mexico,1.2040825197995324
2020-12-16,Mexico,1.1982183558211417
2020-12-17,Mexico,1.1908519372099955
2020-12-18,Mexico,1.1823482763489856
2020-12-19,Mexico,1.1730845400524306
2020-12-20,Mexico,1.163420016995953
2020-12-21,Mexico,1.1536653249063493
2020-12-22,Mexico,1.1440555726351658
2020-12-23,Mexico,1.1347336895591644
2020-12-24,Mexico,1.1257500170131878
2020-12-25,Mexico,1.1170817535860185
2020-12-26,Mexico,1.1098345889733896
2020-12-27,Mexico,1.1039309197648486
2020-12-28,Mexico,1.0992871682862035
2020-12-29,Mexico,1.0958342412193072
2020-12-30,Mexico,1.0935325616413851
2020-12-31,Mexico,1.0923751920844849
2021-01-01,Mexico,1.0923751920844849
2021-01-02,Mexico,NA
2021-01-03,Mexico,NA
2021-01-04,Mexico,NA
