date,Country,mean
2020-10-14,Poland,1.5249024153905348
2020-10-15,Poland,1.5090726364332947
2020-10-16,Poland,1.4942210488288754
2020-10-17,Poland,1.480581853315502
2020-10-18,Poland,1.4683458976331514
2020-10-19,Poland,1.4576496437981745
2020-10-20,Poland,1.4485735622285671
2020-10-21,Poland,1.4411467038931154
2020-10-22,Poland,1.4353527035008184
2020-10-23,Poland,1.4311323001597707
2020-10-24,Poland,1.4283786058568866
2020-10-25,Poland,1.4269236158827803
2020-10-26,Poland,1.4265174656251545
2020-10-27,Poland,1.4268051504673733
2020-10-28,Poland,1.4273082006352336
2020-10-29,Poland,1.4274204540873012
2020-10-30,Poland,1.4264268477062083
2020-10-31,Poland,1.4235513356577179
2020-11-01,Poland,1.4180343859286688
2020-11-02,Poland,1.4092327977438188
2020-11-03,Poland,1.3967268942665674
2020-11-04,Poland,1.3804152026665943
2020-11-05,Poland,1.3605766683877178
2020-11-06,Poland,1.3378857392602925
2020-11-07,Poland,1.3133749522929001
2020-11-08,Poland,1.2883504613514876
2020-11-09,Poland,1.2642754837909467
2020-11-10,Poland,1.2426425096753773
2020-11-11,Poland,1.2248557439639656
2020-11-12,Poland,1.2121404556761068
2020-11-13,Poland,1.205487266167075
2020-11-14,Poland,1.2056299519498477
2020-11-15,Poland,1.2130483750901369
2020-11-16,Poland,1.2279858087640818
2020-11-17,Poland,1.250472274341292
2020-11-18,Poland,1.2803507718620228
2020-11-19,Poland,1.3173087895161781
2020-11-20,Poland,1.3609207344376
2020-11-21,Poland,1.4107064500365245
2020-11-22,Poland,1.466206687487455
2020-11-23,Poland,1.5270695561379402
2020-11-24,Poland,1.5931346895724534
2020-11-25,Poland,1.6644961648821746
2020-11-26,Poland,1.7415223213079567
2020-11-27,Poland,1.824810873065834
2020-11-28,Poland,1.9150612355691272
2020-11-29,Poland,2.01285367071777
2020-11-30,Poland,2.1183387483668894
2020-12-01,Poland,2.2308630450835367
2020-12-02,Poland,2.348588014073212
2020-12-03,Poland,2.468192648729987
2020-12-04,Poland,2.5847726822803425
2020-12-05,Poland,2.6920401772959752
2020-12-06,Poland,2.7828737371103993
2020-12-07,Poland,2.8501770030759483
2020-12-08,Poland,2.887901598822245
2020-12-09,Poland,2.8920215519326122
2020-12-10,Poland,2.8612385388479953
2020-12-11,Poland,2.797253014716449
2020-12-12,Poland,2.7045351528885715
2020-12-13,Poland,2.589644072330551
2020-12-14,Poland,2.4602474957906466
2020-12-15,Poland,2.324060362528439
2020-12-16,Poland,2.187927376380248
2020-12-17,Poland,2.057215555763956
2020-12-18,Poland,1.935580540856401
2020-12-19,Poland,1.825065915286293
2020-12-20,Poland,1.726425518300151
2020-12-21,Poland,1.6395393743399345
2020-12-22,Poland,1.5638150999778406
2020-12-23,Poland,1.4985074213622631
2020-12-24,Poland,1.4429295585363338
2020-12-25,Poland,1.3965608960757403
2020-12-26,Poland,1.360718543615857
2020-12-27,Poland,1.3339848851966079
2020-12-28,Poland,1.3150555314228476
2020-12-29,Poland,1.302689986984788
2020-12-30,Poland,1.2956709135624431
2020-12-31,Poland,1.2927782365677238
2021-01-01,Poland,1.2927782365677238
2021-01-02,Poland,NA
2021-01-03,Poland,NA
2021-01-04,Poland,NA
